acquisition_design,ADC_reference_V,ADC_bits,temperature_C,pH,ideal_electrode_slope_V_per_pH,gain,conditioned_voltage_V,ideal_ADC_code_coordinate,ADC_step_pH,within_ADC_rails
Mega_5V_10bit_baseline,5.0,10,25.0,5.800000000000001,0.059159349686811843,3,2.7129736588725226,555.6170053370927,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,5.9,0.059159349686811843,3,2.695225853966479,551.9822548923349,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.0,0.059159349686811843,3,2.6774780490604355,548.3475044475772,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.1000000000000005,0.059159349686811843,3,2.659730244154392,544.7127540028195,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.2,0.059159349686811843,3,2.6419824392483484,541.0780035580617,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.300000000000001,0.059159349686811843,3,2.624234634342305,537.4432531133041,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.4,0.059159349686811843,3,2.6064868294362613,533.8085026685463,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.5,0.059159349686811843,3,2.5887390245302178,530.1737522237886,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.6000000000000005,0.059159349686811843,3,2.570991219624174,526.5390017790309,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.7,0.059159349686811843,3,2.5532434147181307,522.9042513342731,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.800000000000001,0.059159349686811843,3,2.535495609812087,519.2695008895155,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,6.9,0.059159349686811843,3,2.5177478049060436,515.6347504447577,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.0,0.059159349686811843,3,2.5,512.0,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.1000000000000005,0.059159349686811843,3,2.4822521950939564,508.36524955524226,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.2,0.059159349686811843,3,2.464504390187913,504.7304991104846,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.300000000000001,0.059159349686811843,3,2.4467565852818693,501.09574866572683,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.4,0.059159349686811843,3,2.429008780375826,497.46099822096915,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.5,0.059159349686811843,3,2.4112609754697822,493.8262477762114,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.6000000000000005,0.059159349686811843,3,2.3935131705637387,490.19149733145366,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.7,0.059159349686811843,3,2.375765365657695,486.556746886696,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.800000000000001,0.059159349686811843,3,2.3580175607516516,482.92199644193823,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,7.9,0.059159349686811843,3,2.340269755845608,479.28724599718055,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.0,0.059159349686811843,3,2.3225219509395645,475.6524955524228,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.1,0.059159349686811843,3,2.304774146033521,472.01774510766506,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.200000000000001,0.059159349686811843,3,2.2870263411274774,468.3829946629074,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.3,0.059159349686811843,3,2.269278536221434,464.74824421814964,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.4,0.059159349686811843,3,2.2515307313153903,461.11349377339195,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.5,0.059159349686811843,3,2.2337829264093467,457.4787433286342,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.6,0.059159349686811843,3,2.216035121503303,453.84399288387647,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.700000000000001,0.059159349686811843,3,2.1982873165972596,450.2092424391188,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.8,0.059159349686811843,3,2.180539511691216,446.57449199436104,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,8.9,0.059159349686811843,3,2.1627917067851725,442.93974154960335,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.0,0.059159349686811843,3,2.145043901879129,439.3049911048456,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.1,0.059159349686811843,3,2.1272960969730854,435.67024066008787,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.200000000000001,0.059159349686811843,3,2.109548292067042,432.0354902153302,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.3,0.059159349686811843,3,2.0918004871609983,428.40073977057244,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.4,0.059159349686811843,3,2.0740526822549548,424.76598932581476,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.5,0.059159349686811843,3,2.056304877348911,421.131238881057,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.600000000000001,0.059159349686811843,3,2.038557072442867,417.4964884362992,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.700000000000001,0.059159349686811843,3,2.020809267536824,413.8617379915416,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.8,0.059159349686811843,3,2.0030614626307806,410.22698754678385,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,9.9,0.059159349686811843,3,1.985313657724737,406.59223710202616,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.0,0.059159349686811843,3,1.9675658528186935,402.9574866572684,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.100000000000001,0.059159349686811843,3,1.9498180479126497,399.3227362125107,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.200000000000001,0.059159349686811843,3,1.9320702430066061,395.68798576775293,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.3,0.059159349686811843,3,1.9143224381005628,392.05323532299525,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.4,0.059159349686811843,3,1.8965746331945192,388.41848487823756,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.5,0.059159349686811843,3,1.8788268282884757,384.7837344334798,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.600000000000001,0.059159349686811843,3,1.861079023382432,381.1489839887221,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.700000000000001,0.059159349686811843,3,1.8433312184763884,377.51423354396434,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.8,0.059159349686811843,3,1.825583413570345,373.87948309920665,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,10.9,0.059159349686811843,3,1.8078356086643015,370.24473265444897,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.0,0.059159349686811843,3,1.790087803758258,366.6099822096912,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.100000000000001,0.059159349686811843,3,1.7723399988522142,362.9752317649335,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.200000000000001,0.059159349686811843,3,1.7545921939461706,359.34048132017574,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.3,0.059159349686811843,3,1.7368443890401273,355.70573087541806,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.4,0.059159349686811843,3,1.7190965841340837,352.07098043066037,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.5,0.059159349686811843,3,1.7013487792280402,348.4362299859026,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.600000000000001,0.059159349686811843,3,1.6836009743219964,344.8014795411449,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.700000000000001,0.059159349686811843,3,1.6658531694159529,341.16672909638714,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.8,0.059159349686811843,3,1.6481053645099095,337.53197865162946,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,11.9,0.059159349686811843,3,1.630357559603866,333.8972282068718,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.0,0.059159349686811843,3,1.6126097546978224,330.26247776211403,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.100000000000001,0.059159349686811843,3,1.5948619497917786,326.6277273173563,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.200000000000001,0.059159349686811843,3,1.577114144885735,322.99297687259855,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.3,0.059159349686811843,3,1.5593663399796918,319.35822642784086,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.4,0.059159349686811843,3,1.5416185350736482,315.7234759830832,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.5,0.059159349686811843,3,1.5238707301676047,312.08872553832543,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.600000000000001,0.059159349686811843,3,1.5061229252615609,308.4539750935677,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.700000000000001,0.059159349686811843,3,1.4883751203555173,304.81922464880995,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.8,0.059159349686811843,3,1.4706273154494738,301.1844742040522,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,12.9,0.059159349686811843,3,1.4528795105434305,297.5497237592946,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.0,0.059159349686811843,3,1.435131705637387,293.91497331453684,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.100000000000001,0.059159349686811843,3,1.4173839007313431,290.2802228697791,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.200000000000001,0.059159349686811843,3,1.3996360958252996,286.64547242502135,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.3,0.059159349686811843,3,1.381888290919256,283.0107219802636,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.4,0.059159349686811843,3,1.3641404860132127,279.375971535506,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.5,0.059159349686811843,3,1.3463926811071691,275.74122109074824,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.600000000000001,0.059159349686811843,3,1.3286448762011254,272.1064706459905,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.700000000000001,0.059159349686811843,3,1.3108970712950818,268.47172020123276,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.8,0.059159349686811843,3,1.2931492663890383,264.836969756475,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,13.9,0.059159349686811843,3,1.275401461482995,261.2022193117174,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,25.0,14.0,0.059159349686811843,3,1.2576536565769514,257.56746886695964,0.027512205176073834,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.0,0.06312777830910343,3,3.825683344491172,783.499948951792,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.1,0.06312777830910343,3,3.806745010998441,779.6213782524808,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.2,0.06312777830910343,3,3.78780667750571,775.7428075531694,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.30000000000000004,0.06312777830910343,3,3.7688683440129793,771.8642368538582,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.4,0.06312777830910343,3,3.7499300105202478,767.9856661545467,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.5,0.06312777830910343,3,3.730991677027517,764.1070954552355,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.6000000000000001,0.06312777830910343,3,3.712053343534786,760.2285247559241,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.7000000000000001,0.06312777830910343,3,3.693115010042055,756.3499540566129,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.8,0.06312777830910343,3,3.674176676549324,752.4713833573015,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,0.9,0.06312777830910343,3,3.6552383430565927,748.5928126579902,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.0,0.06312777830910343,3,3.636300009563862,744.7142419586789,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.1,0.06312777830910343,3,3.617361676071131,740.8356712593676,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.2000000000000002,0.06312777830910343,3,3.5984233425784,736.9571005600562,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.3,0.06312777830910343,3,3.5794850090856687,733.078529860745,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.4000000000000001,0.06312777830910343,3,3.5605466755929376,729.1999591614336,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.5,0.06312777830910343,3,3.541608342100207,725.3213884621224,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.6,0.06312777830910343,3,3.5226700086074754,721.4428177628109,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.7000000000000002,0.06312777830910343,3,3.5037316751147447,717.5642470634997,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.8,0.06312777830910343,3,3.4847933416220136,713.6856763641883,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,1.9000000000000001,0.06312777830910343,3,3.4658550081292825,709.8071056648771,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.0,0.06312777830910343,3,3.4469166746365514,705.9285349655657,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.1,0.06312777830910343,3,3.4279783411438203,702.0499642662544,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.2,0.06312777830910343,3,3.4090400076510896,698.1713935669432,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.3000000000000003,0.06312777830910343,3,3.390101674158358,694.2928228676317,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.4000000000000004,0.06312777830910343,3,3.3711633406656274,690.4142521683204,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.5,0.06312777830910343,3,3.3522250071728963,686.5356814690092,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.6,0.06312777830910343,3,3.333286673680165,682.6571107696979,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.7,0.06312777830910343,3,3.3143483401874345,678.7785400703866,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.8000000000000003,0.06312777830910343,3,3.295410006694703,674.8999693710751,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,2.9000000000000004,0.06312777830910343,3,3.2764716732019723,671.0213986717639,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.0,0.06312777830910343,3,3.257533339709241,667.1428279724526,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.1,0.06312777830910343,3,3.23859500621651,663.2642572731413,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.2,0.06312777830910343,3,3.219656672723779,659.38568657383,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.3000000000000003,0.06312777830910343,3,3.200718339231048,655.5071158745186,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.4000000000000004,0.06312777830910343,3,3.181780005738317,651.6285451752074,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.5,0.06312777830910343,3,3.162841672245586,647.749974475896,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.6,0.06312777830910343,3,3.143903338752855,643.8714037765847,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.7,0.06312777830910343,3,3.124965005260124,639.9928330772734,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.8000000000000003,0.06312777830910343,3,3.1060266717673928,636.1142623779621,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,3.9000000000000004,0.06312777830910343,3,3.087088338274662,632.2356916786508,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.0,0.06312777830910343,3,3.068150004781931,628.3571209793395,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.1000000000000005,0.06312777830910343,3,3.0492116712892,624.4785502800281,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.2,0.06312777830910343,3,3.030273337796469,620.5999795807168,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.3,0.06312777830910343,3,3.0113350043037377,616.7214088814055,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.4,0.06312777830910343,3,2.9923966708110066,612.8428381820942,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.5,0.06312777830910343,3,2.973458337318276,608.9642674827829,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.6000000000000005,0.06312777830910343,3,2.954520003825545,605.0856967834716,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.7,0.06312777830910343,3,2.9355816703328137,601.2071260841602,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.800000000000001,0.06312777830910343,3,2.9166433368400826,597.3285553848489,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,4.9,0.06312777830910343,3,2.8977050033473515,593.4499846855376,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.0,0.06312777830910343,3,2.8787666698546204,589.5714139862263,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.1000000000000005,0.06312777830910343,3,2.8598283363618897,585.692843286915,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.2,0.06312777830910343,3,2.8408900028691586,581.8142725876037,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.300000000000001,0.06312777830910343,3,2.8219516693764275,577.9357018882923,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.4,0.06312777830910343,3,2.8030133358836964,574.057131188981,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.5,0.06312777830910343,3,2.7840750023909653,570.1785604896697,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.6000000000000005,0.06312777830910343,3,2.765136668898234,566.2999897903584,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.7,0.06312777830910343,3,2.7461983354055035,562.4214190910471,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.800000000000001,0.06312777830910343,3,2.7272600019127724,558.5428483917358,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,5.9,0.06312777830910343,3,2.7083216684200413,554.6642776924244,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.0,0.06312777830910343,3,2.68938333492731,550.7857069931131,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.1000000000000005,0.06312777830910343,3,2.670445001434579,546.9071362938018,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.2,0.06312777830910343,3,2.651506667941848,543.0285655944905,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.300000000000001,0.06312777830910343,3,2.6325683344491173,539.1499948951792,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.4,0.06312777830910343,3,2.613630000956386,535.2714241958679,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.5,0.06312777830910343,3,2.594691667463655,531.3928534965565,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.6000000000000005,0.06312777830910343,3,2.575753333970924,527.5142827972452,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.7,0.06312777830910343,3,2.556815000478193,523.635712097934,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.800000000000001,0.06312777830910343,3,2.5378766669854618,519.7571413986226,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,6.9,0.06312777830910343,3,2.518938333492731,515.8785706993114,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.0,0.06312777830910343,3,2.5,512.0,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.1000000000000005,0.06312777830910343,3,2.481061666507269,508.12142930068865,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.2,0.06312777830910343,3,2.462123333014538,504.24285860137735,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.300000000000001,0.06312777830910343,3,2.4431849995218067,500.364287902066,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.4,0.06312777830910343,3,2.424246666029076,496.48571720275476,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.5,0.06312777830910343,3,2.405308332536345,492.60714650344346,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.6000000000000005,0.06312777830910343,3,2.386369999043614,488.7285758041321,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.7,0.06312777830910343,3,2.3674316655508827,484.85000510482075,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.800000000000001,0.06312777830910343,3,2.3484933320581516,480.97143440550946,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,7.9,0.06312777830910343,3,2.3295549985654205,477.0928637061981,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.0,0.06312777830910343,3,2.31061666507269,473.21429300688686,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.1,0.06312777830910343,3,2.2916783315799587,469.33572230757557,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.200000000000001,0.06312777830910343,3,2.2727399980872276,465.4571516082642,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.3,0.06312777830910343,3,2.2538016645944965,461.57858090895286,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.4,0.06312777830910343,3,2.2348633311017654,457.70001020964156,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.5,0.06312777830910343,3,2.2159249976090347,453.8214395103303,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.6,0.06312777830910343,3,2.1969866641163036,449.94286881101897,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.700000000000001,0.06312777830910343,3,2.1780483306235725,446.06429811170767,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.8,0.06312777830910343,3,2.1591099971308414,442.1857274123963,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,8.9,0.06312777830910343,3,2.1401716636381103,438.30715671308496,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.0,0.06312777830910343,3,2.1212333301453796,434.4285860137737,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.1,0.06312777830910343,3,2.1022949966526485,430.5500153144624,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.200000000000001,0.06312777830910343,3,2.083356663159917,426.671444615151,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.3,0.06312777830910343,3,2.0644183296671863,422.7928739158398,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.4,0.06312777830910343,3,2.045479996174455,418.9143032165284,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.5,0.06312777830910343,3,2.026541662681724,415.03573251721707,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.600000000000001,0.06312777830910343,3,2.007603329188993,411.1571618179058,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.700000000000001,0.06312777830910343,3,1.9886649956962619,407.2785911185944,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.8,0.06312777830910343,3,1.969726662203531,403.4000204192831,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,9.9,0.06312777830910343,3,1.9507883287108,399.5214497199719,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.0,0.06312777830910343,3,1.931849995218069,395.64287902066053,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.100000000000001,0.06312777830910343,3,1.9129116617253379,391.7643083213492,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.200000000000001,0.06312777830910343,3,1.8939733282326068,387.8857376220379,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.3,0.06312777830910343,3,1.875034994739876,384.0071669227266,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.4,0.06312777830910343,3,1.856096661247145,380.1285962234153,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.5,0.06312777830910343,3,1.837158327754414,376.250025524104,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.600000000000001,0.06312777830910343,3,1.8182199942616828,372.37145482479264,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.700000000000001,0.06312777830910343,3,1.7992816607689517,368.4928841254813,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.8,0.06312777830910343,3,1.7803433272762206,364.61431342617,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,10.9,0.06312777830910343,3,1.76140499378349,360.73574272685875,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.0,0.06312777830910343,3,1.7424666602907588,356.8571720275474,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.100000000000001,0.06312777830910343,3,1.7235283267980275,352.97860132823604,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.200000000000001,0.06312777830910343,3,1.7045899933052966,349.10003062892474,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.3,0.06312777830910343,3,1.6856516598125655,345.2214599296134,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.4,0.06312777830910343,3,1.6667133263198346,341.34288923030215,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.5,0.06312777830910343,3,1.6477749928271037,337.46431853099085,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.600000000000001,0.06312777830910343,3,1.6288366593343724,333.58574783167944,0.025782693613850112,True
Mega_5V_10bit_baseline,5.0,10,45.0,11.700000000000001,0.06312777830910343,3,1.6098983258416415,329.7071771323682,0.025782693613850112,True
